Time,Temp,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
5:14:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.335960852699751,0.412287867810978,0.289389933785939,0.295913913441118,0.215041741797,0.419213089727314,0.488388922660681,0.449409238225119,0.611056856878504,0.447425046472996,0.05,0.05,0.306175114196592,0.401347837464405,0.440557669531127,0.392371219613756,0.36780772931913,0.415899483920908,0.370349895040507,0.388246278331787,0.303460830840392,0.418631737971087,0.05,0.05,0.643477143108536,0.439668640495668,0.265827034781984,0.419691526735362,0.382530625942834,0.175679066727034,0.375700850302134,0.487631471730969,0.442344141152616,0.244472695792753,0.05,0.05,0.413507902939317,0.328273922852615,0.327970464289796,0.502608196248935,0.476978355867432,0.356996217000627,0.350235446985237,0.511519341646895,0.364975966146504,0.300353164375726,0.05,0.05,0.217856834194381,0.35084734037252,0.40035385122433,0.312478405577759,0.24725584976393,0.381031363452224,0.451812324607874,0.472185648378259,0.310830786714367,0.375089284915742,0.05,0.05,0.682316535734142,0.386599013397558,0.367046414188841,0.314892664633524,0.346020768914569,0.457986545895704,0.353358915164731,0.349102575067458,0.386068036487361,0.338244649882264,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
5:29:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.36351071580868,0.449132688039072,0.311959667182336,0.318913521736459,0.229840209283897,0.457306874406031,0.530447509939725,0.48849014401884,0.666683143814251,0.486598599443088,0.05,0.05,0.331678409634063,0.433853779904046,0.475260415421588,0.424750411313404,0.398079706344786,0.453054889580206,0.403557843669879,0.419800970221711,0.326538521930579,0.455129332751506,0.05,0.05,0.696214789819082,0.476686640666179,0.287196363349445,0.455940842349895,0.414911002324649,0.186100178789747,0.407507432590834,0.528329469438409,0.48093055159225,0.262209405361211,0.05,0.05,0.44910416615404,0.355282766418822,0.355223366665984,0.546520925590555,0.518148262477789,0.386080319787904,0.37971500951003,0.556714306258858,0.397055235243981,0.32512892982358,0.05,0.05,0.233050439104042,0.379524666940596,0.433292303385105,0.338653329522709,0.265375873514601,0.415076177951487,0.491185034515318,0.510357436205558,0.334992575916488,0.40632426632039,0.05,0.05,0.744247727328827,0.420254033755127,0.398423927533908,0.340929956452522,0.374702959646254,0.498145491823886,0.382670140351603,0.378332726536531,0.418848122711704,0.365643877588167,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
5:44:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.392725491581779,0.487938951712043,0.335790654081492,0.343279048065194,0.245484372479729,0.497582727186836,0.574036344460035,0.529156813647881,0.723925799864771,0.527265353655267,0.05,0.05,0.35877702081812,0.467684889391473,0.511194854378169,0.458724044147735,0.429970346047851,0.492185037530417,0.438793045419732,0.452730736257657,0.350827698240308,0.493406467941074,0.05,0.05,0.748873251776084,0.515298848287543,0.309941338991065,0.49381475025586,0.448910729417394,0.197061924672559,0.440858775820161,0.570164650447257,0.521272294417133,0.280970393605601,0.05,0.05,0.486461233507753,0.383943295840229,0.384116434677899,0.592045604275013,0.56115649861825,0.416756348897898,0.410818205761497,0.603664144955276,0.430942411740869,0.35136788430252,0.05,0.05,0.249127837765961,0.409682226442804,0.467703623349082,0.36650610581166,0.284551761236187,0.451152351450954,0.53228118218815,0.549894285543676,0.360467754372873,0.439135293449299,0.05,0.05,0.807367478271287,0.455845091833439,0.431566986304225,0.368538325565901,0.404907660531863,0.540290114811867,0.413677318716812,0.409160619165476,0.453543587404561,0.394622043583971,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
5:59:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.423609504880992,0.52858339067107,0.360876738756068,0.369026474998974,0.261998662916474,0.539941554481681,0.618878360580749,0.571179833366333,0.782268048867488,0.569168550396263,0.05,0.05,0.387483436903139,0.502695433715635,0.548183506964737,0.494199862890807,0.463426735469482,0.533165020550916,0.476013106792252,0.486911965471774,0.376310923294078,0.533317496953032,0.05,0.05,0.800842222737125,0.555332255067728,0.334095467041695,0.533140767442978,0.484428873474136,0.208583050327245,0.475644347719302,0.612825942777618,0.563184331191172,0.300776729340771,0.05,0.05,0.52545208840703,0.414263660513533,0.41464613188835,0.638882947716111,0.605806107401531,0.448987881449022,0.443494264429213,0.652071056984382,0.466567406005556,0.379062223747495,0.05,0.05,0.266115762835524,0.441259830618357,0.503460287691175,0.396058622563717,0.304805182758525,0.489205536731686,0.574896784784762,0.590585788987346,0.387241537352236,0.473437717322002,0.05,0.05,0.870993245418487,0.493315485610841,0.466422674699253,0.397717653569416,0.436578388241751,0.584262447901437,0.446359015913203,0.441535449564615,0.490122264945594,0.425168121342451,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
6:14:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.456150875938683,0.570904765468362,0.387199372376431,0.396161635785468,0.279404887420502,0.584244590948508,0.664660105740287,0.614293010442326,0.841151113940691,0.612015291893251,0.05,0.05,0.417795396054646,0.538713860683251,0.58602437023122,0.531059014427786,0.498372922535399,0.575831652121013,0.515145310352964,0.522195566201833,0.402957995131178,0.574681011021071,0.05,0.05,0.851542999308242,0.596581005607045,0.359684116237084,0.573711807881447,0.521335773602083,0.220681834749965,0.511725082584769,0.655976036385067,0.606443737277989,0.321644300083164,0.05,0.05,0.5659162582793,0.446236399314305,0.446791408409003,0.686694344062232,0.651860921398748,0.482717934614172,0.477668684990874,0.701594263862373,0.503830227303537,0.408188091350267,0.05,0.05,0.284038272455339,0.474175261365082,0.54040726035547,0.42731846432731,0.326152318222827,0.529149701060678,0.618789584476262,0.632192870780198,0.415285254580926,0.5091207849509,0.05,0.05,0.934420297824891,0.532579033402171,0.502911859529197,0.428451668182892,0.469636028495628,0.629864590434952,0.480673348252965,0.47538317410134,0.52852688623512,0.457253988648717,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
6:29:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.49031988232633,0.614704676309159,0.41472661912353,0.424678980578056,0.29772172733583,0.630312994445617,0.711039807569488,0.658199238360978,0.8999951216851,0.655483986194212,0.05,0.05,0.449694180364017,0.575545453146111,0.624494816989029,0.569156474245439,0.534709265402323,0.619984311401741,0.556084921810706,0.55840874823324,0.430725198951227,0.617281791427768,0.05,0.05,0.900453388132017,0.638809673447544,0.386723151407736,0.615289482305401,0.559473691766147,0.233375929766733,0.548934472656629,0.699261732972184,0.650793259868238,0.34358304855845,0.05,0.05,0.607661107523702,0.47983676776286,0.480512112333208,0.73511089570448,0.699049365312611,0.51786801780826,0.513242475782555,0.751858697841493,0.54260036738639,0.438704245165833,0.05,0.05,0.302916213398765,0.508323974232172,0.578363757952552,0.460277043049558,0.348603047391109,0.570865728197759,0.663683467399119,0.674452820116097,0.444555429162582,0.546047861713477,0.05,0.05,0.99695264914633,0.573518961094421,0.540928261705398,0.460706405010144,0.503978370368501,0.676860726884611,0.516556598506281,0.510605792241428,0.568673555586326,0.49083309182512,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
6:44:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.526067579454268,0.659749966587437,0.44341237904892,0.454560436182349,0.316964218860973,0.677928985212549,0.757657212375295,0.702578164753132,0.958221731974891,0.699233599107474,0.05,0.05,0.483143114028102,0.612976065455345,0.663356524521549,0.608322426288529,0.572312462635519,0.665387396092641,0.598694415894305,0.595357825437135,0.459554817365386,0.660874321824233,0.05,0.05,0.947127403473162,0.681757995151727,0.415217576685884,0.657608989048845,0.598658562476898,0.246682186782479,0.58708080043837,0.742325378662265,0.695946642551659,0.366596217596474,0.05,0.05,0.650464508165334,0.515021297529277,0.515747729988212,0.783744416103663,0.747070063381918,0.554337719705823,0.550092111261823,0.802465869889663,0.582717229828252,0.470551045187477,0.05,0.05,0.322766661373144,0.543579492865755,0.617126126861167,0.494907884781203,0.372160149326642,0.614201040234272,0.709274708578306,0.717085585446757,0.474993132730963,0.584057580444144,0.05,0.05,1.05793318269746,0.615987719060549,0.58033833380854,0.494428953453628,0.539480345969724,0.724980889600098,0.553922305478844,0.547081331443533,0.610450876983469,0.525839449329172,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
6:59:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.563324770528562,0.705776755667115,0.47319588522269,0.485774410014439,0.337143222641496,0.72683865631666,0.80414462005887,0.747095278326431,1.01527664126811,0.742914177431927,0.05,0.05,0.518086353450815,0.650776818000194,0.702361219492984,0.648364627789764,0.611036345670839,0.711774418091498,0.642803789552816,0.632831978132308,0.489374948403618,0.705187806215814,0.05,0.05,0.991208371083092,0.725146901926101,0.445160233491883,0.700385431163358,0.638682865494094,0.260616471036363,0.625950504789781,0.784816604771558,0.741595537208346,0.390679624216377,0.05,0.05,0.694078878334894,0.551726677784795,0.552416553677287,0.832199714699952,0.795599059749653,0.592004916007782,0.588070300560959,0.853006285006975,0.623991713308763,0.503649846278519,0.05,0.05,0.34360234699834,0.579794555868369,0.65647177644804,0.531165160849547,0.39681853519406,0.658970397202658,0.755239791389922,0.759801030945482,0.506523676897223,0.622965960684784,0.05,0.05,1.11677024887306,0.659807859343785,0.620982052830354,0.529546577948885,0.575995048476578,0.773926416526364,0.592660931003745,0.58466462149363,0.653719858100628,0.562187081038485,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
7:14:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.6020014140499,0.75249601636288,0.504001528147914,0.518274991231892,0.358264892457187,0.776756472958042,0.850138409898483,0.791411885843024,1.07065012500658,0.786177967704532,0.05,0.05,0.554448058326607,0.688709548043183,0.741256954512599,0.68907172905299,0.650713479528531,0.758853654370766,0.688212083072398,0.670607842099014,0.52009967349104,0.749932516506716,0.05,0.05,1.03243498429863,0.768685575936245,0.476530603516377,0.743321267599639,0.67931956885103,0.275193464219466,0.665312591584723,0.826403565819391,0.787417680334486,0.415820986191308,0.05,0.05,0.738236476592284,0.589869046619819,0.590415368539294,0.880087357571798,0.844298315491401,0.630726660314496,0.627007620959661,0.903072600618051,0.666208991102795,0.537902875064902,0.05,0.05,0.365431077873168,0.616803038801391,0.69616403296223,0.568982555918192,0.422564539607991,0.70495797449673,0.801244400769883,0.802306766457542,0.53905669302455,0.662569482145046,0.05,0.05,1.17295855260798,0.704774051890686,0.66267469346703,0.565966300791854,0.613355562327738,0.823376918468598,0.632640190992537,0.623188908778345,0.698314692912293,0.599769940427276,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
7:29:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.641986547709373,0.799600485599004,0.535739051774921,0.552001401682025,0.380330154493952,0.827371352164586,0.895290296800996,0.835195355630308,1.123894054414,0.828690387361557,0.05,0.05,0.592132027290364,0.726532749811246,0.779794583733431,0.730217452082447,0.691157573726893,0.806315137395045,0.734690163386179,0.708454724645494,0.551629605825646,0.794807177439771,0.05,0.05,1.07064073071452,0.812079164697218,0.509293771304625,0.786114498872105,0.720327009702336,0.290426456659343,0.704923917400696,0.866782922673687,0.833085889556823,0.441999326266991,0.05,0.05,0.782655737953851,0.629343773376317,0.629619735439212,0.927036036763744,0.892825024876479,0.670340788775071,0.666715021580595,0.952272638849617,0.709132450082876,0.573193653702036,0.05,0.05,0.388255169010884,0.654422628493364,0.735957704134117,0.608272563705048,0.449375297953054,0.751920742346287,0.846953072237748,0.844316107032897,0.572486639721417,0.70264903135061,0.05,0.05,1.22609297643656,0.750656252314436,0.705209591793969,0.60357502113524,0.651377592191672,0.872998438869739,0.673706111067333,0.662468314234451,0.744044483855836,0.638462410929472,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
7:44:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.683148791461494,0.846772579029326,0.56830415269072,0.586877745919046,0.403334210207929,0.878354084825304,0.939277587817272,0.878128975301631,1.1746342893296,0.87014012199705,0.05,0.05,0.631021869631869,0.764007693146047,0.817734086550598,0.771565467944587,0.732166655897996,0.853838650968477,0.781984743371952,0.746140195295916,0.583852834287361,0.839507001238909,0.05,0.05,1.10574777611551,0.855036724557951,0.543399603217962,0.828467115483729,0.761454505492713,0.306327130655442,0.74453510155523,0.905687962020505,0.878277354366836,0.469184480259194,0.05,0.05,0.827048347392736,0.67002579870251,0.669884924283494,0.972703726279782,0.940841212840629,0.710668231062616,0.706987147897917,1.00024138031631,0.752508667624144,0.609388011423199,0.05,0.05,0.412070895668476,0.692458178054617,0.775605084122123,0.648926293151651,0.477218238146435,0.799593083510981,0.892038911358051,0.885555705487941,0.606693760452944,0.742974575991707,0.05,0.05,1.27587492560908,0.797203957796886,0.748361845783276,0.642240225950983,0.689862825780842,0.922452379167635,0.7156848328896,0.702301085934153,0.790695914172182,0.678120405242421,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
7:59:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.725337469798795,0.893692887332059,0.60157949755524,0.62281310274552,0.427266077072651,0.92936574430881,0.98181181883674,0.919920812991276,1.22257792011811,0.910247720432998,0.05,0.05,0.670981765674848,0.80090439381456,0.854850402456494,0.812874757830914,0.773526909951901,0.901102304088881,0.829823523154482,0.783435766195512,0.616646259903606,0.883731922387084,0.05,0.05,1.13775678169568,0.897278942211874,0.578782198866581,0.870093311106989,0.802448426588085,0.322905336954392,0.783896766927648,0.942894446688508,0.922682665243931,0.497336735248269,0.05,0.05,0.871126680134272,0.711770578416365,0.711047522519058,1.01678693983051,0.988023047493177,0.751515978372053,0.747606381341448,1.04665118268366,0.796073222813827,0.646335696807875,0.05,0.05,0.436867984101855,0.730705623557761,0.814862089874765,0.690813852953665,0.506050715169285,0.847692493213453,0.936192790935586,0.925772433241617,0.641545493072592,0.783310364585816,0.05,0.05,1.32211165558151,0.844151409229481,0.791892833568944,0.681811323319747,0.728602914400674,0.971404689712069,0.758385156555693,0.74247354307894,0.838036823686341,0.718583078057016,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
8:14:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.768384364707554,0.940048776349878,0.635436154403379,0.659701990448119,0.452108182440957,0.980066635375866,1.02264532322994,0.960311076711909,1.26751540529864,0.948772222086097,0.05,0.05,0.711857843187868,0.83700712205107,0.890938484463821,0.853905203396387,0.815017033649902,0.947791200147885,0.877921253216664,0.820122369454641,0.649877302088026,0.927194563609282,0.05,0.05,1.16673423938686,0.938545204568852,0.61535966705899,0.910726986057403,0.843058421508268,0.340168866776735,0.822765780591888,0.978224021904596,0.966014051902978,0.526406622831013,0.05,0.05,0.914611204244197,0.75441565054115,0.75292770841809,1.05902761131866,1.03406933001167,0.792680617052277,0.78834743597357,1.09121966204853,0.839557068823745,0.683872571428935,0.05,0.05,0.462629156927982,0.768956302079663,0.853494208298504,0.733785360597216,0.535819815144417,0.895926119011951,0.979131487183955,0.96473915625753,0.676898310095887,0.823420406354626,0.05,0.05,1.36470971121619,0.891223524744445,0.835555369256459,0.722121597534344,0.767383909521492,1.01953480042957,0.801601760316659,0.782764557935315,0.885820581694321,0.759675130370141,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
8:29:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.812106078099661,0.985542603209449,0.669735412235661,0.697425224335457,0.477836026241448,1.03012528616079,1.06157549066929,0.999077618743115,1.30931813797255,0.985515552351032,0.05,0.05,0.753480166859161,0.872119177198317,0.925817347168622,0.894423132901734,0.856412932048833,0.993605709596994,0.925986444180476,0.855995356421966,0.683405931764022,0.969627490103727,0.05,0.05,1.19279879157917,0.978599649103976,0.653034270568774,0.950128136408452,0.883043472470674,0.358123222236668,0.860911165303117,1.01154522635602,1.00801238033051,0.556334889742311,0.05,0.05,0.957237444507731,0.797782813575162,0.795332140521803,1.09921736058932,1.07870870518863,0.833952298097551,0.828982311572043,1.13371491723561,0.882693144849408,0.721823331319257,0.05,0.05,0.489329750439694,0.80700148023216,0.891281950409335,0.777672594143455,0.566462352638707,0.943997827982217,1.02060432293395,1.00225915406838,0.712599944801704,0.863073962900375,0.05,0.05,1.40366400090784,0.938142290713591,0.879099266164293,0.762990751194019,0.805990958647503,1.06654379070294,0.845118995157098,0.822950381355992,0.933791094475337,0.801209649485029,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
8:44:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.856306948014705,1.02989909748827,0.7043309419126,0.73585116889304,0.504417928160049,1.0792269818967,1.09844668526596,1.03603940832406,1.34793231504527,1.02032463122181,0.05,0.05,0.795665304397038,0.90606671988218,0.959332969482583,0.934206553377678,0.89749253771795,1.03826889234296,0.973728393515325,0.890868784941449,0.717086969672179,1.01078937659084,0.05,0.05,1.21610773597086,1.01723592015469,0.691692972520646,0.988087829866009,0.922177473881807,0.376771388421217,0.898119382325456,1.04277234559536,1.04845257773727,0.587052664059885,0.05,0.05,0.998762146931931,0.841680870296814,0.838057376429785,1.13719914838467,1.12170525723685,0.875118981900771,0.869285374356507,1.17395802966271,0.925222884942417,0.760004669426773,0.05,0.05,0.516937421277819,0.844636885936098,0.928025551650248,0.822291272479666,0.597905080163869,0.991615443041926,1.06039802955856,1.03816904679462,0.748491935645383,0.902050782277042,0.05,0.05,1.43904414603863,0.984633298232845,0.922277044520784,0.804227964371142,0.844213043365473,1.11216137058066,0.88871511256373,0.862809590643827,0.981688238088877,0.842991395848279,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
8:59:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.900782429370366,1.07287153504772,0.739071231467027,0.774837368722518,0.531814874240632,1.12708138238243,1.13314998026197,1.07105797190951,1.38337015762407,1.05309133015736,0.05,0.05,0.838219398779195,0.938701530765776,0.991360000982829,0.973049824989281,0.938040538839217,1.08153269611355,1.02086417209292,0.924578819705569,0.750772572244221,1.05046981120624,0.05,0.05,1.23684458554696,1.0542804688218,0.731208402218674,1.02443159628717,0.960254067715269,0.396113610800178,0.93419874098989,1.07186248043803,1.08714729742479,0.618481829692501,0.05,0.05,1.03896835478643,0.885908857835099,0.880893699433622,1.17286653445354,1.16286230008788,0.915970777682696,0.909038326386359,1.21182300030343,0.966902290162226,0.798228762983738,0.05,0.05,0.545411959211304,0.8816670359392,0.96354872113599,0.867443914835509,0.630065122597086,1.03849777542804,1.09833969922967,1.07234021306848,0.784412401956228,0.940145827513049,0.05,0.05,1.47097963677397,1.03043210083501,0.96484950881404,0.845635368094917,0.881847539106628,1.15615135502567,0.932166753105625,0.902127928803019,1.02925347471918,0.884820418991723,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
9:14:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.945322820490012,1.11424644123382,0.773802212274987,0.814232523588154,0.5599804764094,1.17342884976462,1.16562101197818,1.10403695445131,1.41569955103087,1.08375056132995,0.05,0.05,0.88094164448752,0.969902647162915,1.02180230478352,1.01076757877234,0.977852803423697,1.12318266756329,1.06712521699202,0.956986140561755,0.784314815836618,1.08849257809664,0.05,0.05,1.25520822392865,1.08959435085161,0.771440240417264,1.05902119180619,0.997090532011294,0.416147182006391,0.968982763539027,1.09881127762335,1.12394878280001,0.650535615074888,0.05,0.05,1.07766920032636,0.930259654267765,0.923629203681022,1.20616090970486,1.20202432033713,0.956304190046013,0.948034833567016,1.24723446490944,1.00750726853629,0.836306947392684,0.05,0.05,0.574705221328625,0.917909167472943,0.997701318736814,0.912923195810547,0.662850641630173,1.08438109818894,1.13429785456948,1.1046787876479,0.820198949257607,0.977173292856067,0.05,0.05,1.49964506573618,1.07529008424593,1.00659093066731,0.887011801904022,0.918704390250593,1.19831544438787,0.975253504503315,0.940702812848424,1.07623539661178,0.926495862827794,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
9:29:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.989717193857052,1.1538466851159,0.808369980597599,0.85387875470424,0.588861056254548,1.21804522733118,1.19583634833885,1.13492007250298,1.4450330731635,1.11227688053723,0.05,0.05,0.923628039168296,0.999576906586278,1.05059244076658,1.04719773749609,1.01674031107886,1.16304103914028,1.11226321080648,0.987977325999226,0.817568283934249,1.12471738184639,0.05,0.05,1.27140391084048,1.12307358477193,0.812237004361924,1.0917548154798,1.03253059422153,0.436866242338923,1.00233241614528,1.12364778746257,1.15874902385208,0.683119394218808,0.05,0.05,1.11471031938425,0.974523827483156,0.966053970465851,1.23706716727627,1.23907716672365,0.995926091936274,0.986084609152922,1.28016364523782,1.04683800934736,0.874053425134374,0.05,0.05,0.604761200659129,0.953196612619135,1.03036091865964,0.958515680991007,0.696161726701359,1.12902475371945,1.16818179614185,1.13512441148032,0.855691594185801,1.01296975693016,0.05,0.05,1.52524638071217,1.11897957950073,1.04729360496704,0.928156705803109,0.954609724056568,1.23849526079336,1.01776233276067,0.978347314773547,1.12239494727239,0.967819807604865,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
9:44:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.03375737579296,1.19153295178559,0.842623512948054,0.893614093279371,0.618395861487026,1.26074493869555,1.22380880634488,1.16368780311281,1.47151720461173,1.13868002855977,0.05,0.05,0.966075263634553,1.02765849227399,1.0776902456427,1.08220356484059,1.05453244037228,1.20096818107245,1.15605498753908,1.01746524648632,0.850392561746768,1.15904008780672,0.05,0.05,1.28563617216576,1.15464822117395,0.853438192691329,1.12256595434725,1.06644612093181,0.458261598580261,1.03413719902116,1.14642888409938,1.1914784070212,0.716131689876361,0.05,0.05,1.14997089687045,1.01849357585485,1.00796416178077,1.26560830963107,1.27394668927943,1.03465726316286,1.02301679142215,1.31062304562963,1.08472223639629,0.91128885572153,0.05,0.05,0.635516239125107,0.987381494954787,1.06143329302087,1.00400580336636,0.729891499607684,1.17221566060339,1.19993948766452,1.16364796366004,0.890735597709613,1.04739638608417,0.05,0.05,1.54800876178034,1.16129801160683,1.08677159612983,0.968873987617112,0.989408769037214,1.27657271598056,1.0594916992383,1.01489345894886,1.16751009440617,1.00860099330098,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
9:59:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.07724181642947,1.22720369170156,0.876417274132106,0.933275109618716,0.648517419930466,1.30138240442149,1.24958214513284,1.19035318162359,1.49532230578721,1.16299983179803,0.05,0.05,1.00808453435616,1.05410762500089,1.10308069844708,1.11567473339784,1.09107950577522,1.23686252040883,1.19830628344739,1.04538855882637,0.882654548445376,1.19139164245304,0.05,0.05,1.29810345760966,1.1842803370017,0.894876730976715,1.15142109989083,1.09873771110295,0.480320565862806,1.06431516191689,1.16723362267715,1.22210313290912,0.749465360026019,0.05,0.05,1.18336343957408,1.06196660406356,1.04916586313511,1.29183946888437,1.30659610635714,1.07233536436499,1.05868250601606,1.33866039855127,1.12101726976551,0.947843681122259,0.05,0.05,0.666899390833697,1.02033667536665,1.09085191197672,1.04917992462988,0.763927410674577,1.21377157233302,1.22955429906373,1.19024853310525,0.92518410129209,1.08034016649487,0.05,0.05,1.56816643148759,1.20207094985733,1.12486355208602,1.00897570845444,1.0229679930714,1.31246888906295,1.10025519922887,1.05019472955041,1.2113797701892,1.04865827738428,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
10:14:29,30,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.11997919878755,1.26079373451677,0.90961362361887,0.972699592868371,0.679152031750539,1.33985188617039,1.27322551813006,1.21495707257927,1.51663373976857,1.18530084276326,0.05,0.05,1.04946527447084,1.07890857594346,1.12677127230849,1.14752746101634,1.12625448857678,1.27065911773917,1.23885423860103,1.07171043439394,0.914230508571198,1.22173590081562,0.05,0.05,1.30899435897126,1.21196120396344,0.936381641809895,1.1783166142429,1.1293342843982,0.503026837351088,1.09281196984306,1.18615782888611,1.25062171390337,0.783008940718174,0.05,0.05,1.21483244120124,1.10474978179508,1.08947852520194,1.31584175980987,1.33702241674355,1.10881725463946,1.092956559654,1.36435231329442,1.15561090792363,0.983561059461804,0.05,0.05,0.698832937170757,1.05195692271941,1.11857660382341,1.09383031969243,0.798152695564738,1.25354303264227,1.25704094944036,1.21494989048751,0.958900473206305,1.11171420368484,0.05,0.05,1.58595447206517,1.24115400450107,1.16143452905163,1.04828544158374,1.05517642855565,1.34614166538575,1.13988459118373,1.08412773572415,1.25382694725506,1.08782369784884,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
